,id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
477,deepu-s-nair-96379b82,Java,C,JavaScript,MySQL,Linux,Machine Learning,Programming,C,Computer Science,Python,Research,Keras,Natural Language Processing,Gate Nlp tool,Jape,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
478,chenml,Microsoft Word,Machine Learning,Data Analysis,Microsoft Office,Teamwork,Leadership,Public Speaking,Project Management,Microsoft Excel,Customer Service,Deep Learning,Python,Team Leadership,PowerPoint,Matlab,Analytical Skills,Critical Thinking,Research,Time Management,Strategy,Communication,Outlook,Writing,Teaching,Marketing,Social Media,Event Management,Leadership Development,Event Planning,Program Development,Entrepreneurship,Tensorflow,Healthcare,Fundraising,Community Outreach,Nonprofits,Volunteer Management,Vocalist,communication,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
479,cristhian-camilo-sánchez-fino,Git,Tableau,PostgreSQL,Ingls,Programacin,Trabajo en equipo,Anlisis de datos,Modelos matemticos,Matemticas,Liderazgo de equipos multidisciplinarios,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
480,souleima-zghab,Java,C,JavaScript,MySQL,Cascading Style Sheets CSS,SQL,Web Development,Linux,C,Project Management,MongoDB,Customer Service,Firebase,Python,Scrum,Unified Modeling Language UML,Hadoop,R,OpenCV,Apache Spark,TensorFlow,Keras,Agile Methodologies,Apache Kafka,C,Android,Ionic Framework,ScikitLearn,UiPath,Spring Framework,Spring Boot,Docker,Android Studio,React Native,Angular Material,Jupyter,Unix,Robotic Process Automation RPA,Spring Security,Mean Stack,Kerberos,PKI,Spring Data,NativeScript,Capability Maturity Model Integration CMMI,nan,nan,nan,nan,nan,nan,
481,omer-elgrably-41a055100,Java,C,JavaScript,Python Programming Language,HTML,Nodejs,SQL,Web Development,Git,Linux,Machine Learning,Software Development,Microsoft Office,Leadership,Public Speaking,C,ObjectOriented Programming OOP,Project Management,Microsoft Excel,Team Leadership,R,Software Project Management,Artificial Intelligence AI,Management,Apache Spark,Keras,Amazon Web Services AWS,Product Management,NoSQL,Information Technology,Interpersonal Communication,Organization Skills,Jupyter,GitHub,Program Management,Lecturing,google colab,Integration,Software Engineers,Software Development Life Cycle,Agile methodology,Leadership and management,software CI CD,nan,nan,nan,nan,nan,nan,nan,nan,
482,anish-sanka-12510a65,Java,SQL,Machine Learning,Public Speaking,Deep Learning,Python,Data Mining,Natural Language Processing NLP,Data Visualization,Data Analytics,Hadoop,R,Artificial Neural Networks,Computer Vision,Artificial Intelligence AI,PySpark,TensorFlow,PyTorch,Keras,Docker Products,Big Data,Amazon Web Services AWS,NoSQL,Neural Networks,NLP,Flask,Neoj,Jenkins,Medical Imaging,Chatbots,Generative Adversarial Networks GANs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
483,prabhu-sarathy-b59b28145,Java,C,Python Programming Language,MySQL,Git,HTML,Docker Products,Shell Scripting,Spring Framework,Virtualization,Tornado,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
484,sajan-gohil,Python Programming Language,SQL,Git,HTML,Machine Learning,Data Analysis,Problem Solving,C Programming Language,C,Deep Learning,Algorithms,Data Mining,Natural Language Processing NLP,Data Visualization,Data Science,Data Analytics,Artificial Neural Networks,Support Vector Machine SVM,Image Processing,OpenCV,Computer Vision,Artificial Intelligence AI,Research,TensorFlow,Keras,Docker Products,Data Modeling,Creative Problem Solving,Matplotlib,NumPy,Containerization,ScikitLearn,Applied Machine Learning,Neural Networks,NLTK,Convolutional Neural Networks CNN,Deep Neural Networks DNN,Pattern Recognition,Recurrent Neural Networks RNN,Reinforcement Learning,Seaborn,Weka,Jupyter,Deep learning,Supervised Learning,Long Shortterm Memory LSTM,pandas,Probability Theory,Artificial intelligence,autoencoder,nan,
485,jay-sinha,Java,JavaScript,Python Programming Language,HTML,Cascading Style Sheets CSS,Nodejs,Web Development,python,Machine Learning,Microsoft Office,Reactjs,MongoDB,Expressjs,Ionic Framework,JSON,Spring Boot,Hibernate,Spring MVC,GNU Octave,Spring Security,Swift,iOS Development,Web Services API,CherryPy,Angular JS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
486,momiah,Java,C,JavaScript,PHP,MySQL,Cascading Style Sheets CSS,Linux,HTML,WordPress,Machine Learning,Data Analysis,CSS,C,Project Management,Deep Learning,Python,Data Science,Hadoop,R,Decision Trees,Matlab,OpenCV,Management,Apache Spark,Database Administration,C,jQuery,Visual Studio,Usability,Photoshop,Teaching,Embedded Systems,AJAX,Marketing,Facebook API,PostgreSQL,Google Analytics,Neoj,phpMyAdmin,CakePHP,User Experience,Scikitlearn,ROS,Online Research,Charity,Charities,Smarty,Events Coordination,Theano,GraphX,nan,
487,rahul-chowath,Java,SQL,Git,HTML,Data Engineering,Machine Learning,Data Analysis,Microsoft Azure,Microsoft Office,Public Speaking,Microsoft Excel,Deep Learning,Python,Natural Language Processing NLP,PowerPoint,Tableau,Matlab,Microsoft Power BI,Google Cloud Platform GCP,Apache Spark,TensorFlow,PyTorch,DevOps,Amazon Web Services AWS,Data Warehousing,MLOps,Agile Project Management,AutoCAD,Event Management,Apache Airflow,Apache Beam,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
488,brunoalvarez89,Machine Learning,C,Python,Bash,Programacin,Bioinformatica,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
489,nestorplasencia,Java,JavaScript,PHP,Bootstrap,Nodejs,Git,Linux,HTML,WordPress,C,Reactjs,MongoDB,Python,Matlab,SolidWorks,Django,jQuery,NoSQL,JSON,Spring Framework,Kubernetes,Docker,React Native,React,CSS,Programacin orientada a objetos POO,Google Cloud,Azure,Desarrollo front end,Programacin en C,Visual Basic para aplicaciones VBA,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
490,erinboehmer,Java,JavaScript,Python Programming Language,PHP,MySQL,XML,AngularJS,SQL,Git,Linux,HTML,Machine Learning,Data Analysis,Databases,Programming,CSS,Leadership,C,Project Management,Python,Statistics,Data Visualization,Data Science,Hadoop,R,Analytics,Android,Mobile Applications,CakePHP,djs,STK,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
491,kashish-bansal-iiti,Python Programming Language,C Programming Language,Programming,Adobe Photoshop,Public Speaking,C,Data Structures,OpenCV,Communication,Matplotlib,NumPy,pandas,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
492,ibobak,Java,Python Programming Language,SQL,Git,Machine Learning,Software Development,Scala,Databases,Algorithms,Hive,R,Microsoft SQL Server,Apache Spark,PySpark,Apache Spark ML,Extract,Transform,Load ETL,Data Warehousing,Artificial Intelligence,C,Visual Studio,ScikitLearn,Feature Engineering,Business Intelligence,NET Framework,ASPNET,Spring Boot,Database Design,XGBoost,SQL Server Integration Services SSIS,SQL Server Analysis Services SSAS,Pandas,Cassandra,NET,ETL,Elasticsearch,TransactSQL TSQL,Play Framework,SSIS,Analysis Services,OLAP,TSQL,LightGBM,MS Integration Services,NET CLR,nan,nan,nan,nan,nan,
493,adam-alpire,Java,JavaScript,MySQL,HTML,SQL,Git,Linux,Machine Learning,Software Development,Databases,CSS,Python,Data Science,Data Analytics,Apache Spark,TensorFlow,Keras,Big Data,Cloud Computing,Agile Methodologies,Amazon Web Services AWS,Apache Kafka,Web Services,Kubernetes,Docker,Entrepreneurship,Apache Ambari,Continuous Integration,Web Programming,Ingeniera de software,Desarrollo de software,CCNA,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
494,adityadjadhav17,Python Programming Language,Web Development,Machine Learning,C,Deep Learning,Data Structures,Natural Language Processing NLP,Data Science,Computer Vision,TensorFlow,Keras,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
495,engomaradel,Java,Python Programming Language,PHP,SQL,Web Development,Laravel,Git,Machine Learning,Software Development,English,C,ObjectOriented Programming OOP,MongoDB,BackEnd Web Development,Python,Data Structures,Github,Data Science,Big Data,FullStack Development,AJAX,Arabic,power bi,ModelViewController MVC,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
496,iqra-shahzad-3a1111b3,Python Programming Language,Machine Learning,Programming,Teamwork,Public Speaking,Python,Natural Language Processing NLP,Data Analytics,Computer Vision,Artificial Intelligence AI,Research,PyTorch,Keras,Amazon Web Services AWS,Engineering,Communication Systems,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
497,gunalan-l,Machine Learning,Data Analysis,Deep Learning,Python,Statistics,Data Science,Computer Vision,PyTorch,MLOps,Neural Networks,NLP,Docker,MLflow,Kubeflow,Rasa Platform,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
498,vaishnavi-saravanan-254981152,C,Big Data Analytics,Machine Learning,Problem Solving,Microsoft Office,Leadership,Public Speaking,Python,Data Mining,Natural Language Processing NLP,Data Visualization,Hadoop,Hive,Apache Pig,R,Tableau,Time Series Analysis,Artificial Intelligence AI,Microsoft Power BI,Business Intelligence BI,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
499,danila-ukader-672628127,SQL,Microsoft Word,Microsoft Excel,Python,Statistics,PowerPoint,,,,Mixpanel,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
500,khan-fareez-92178a18b,Java,Python Programming Language,SQL,Problem Solving,English,C,Hadoop,Analytical Skills,Communication,C,Jupyter,Education,Spyder IDE,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
501,mehmet-solmaz-b1656652,Python Programming Language,SQL,Machine Learning,Deep Learning,Python,Data Visualization,Data Science,Image Processing,Matlab,OpenCV,Computer Vision,Cluster Analysis,CUDA,Labview,Eye Tracking,Microfabrication,Optical Microscopy,Optical Engineering,Lithography,Optical Tweezers,Optical Waveguides,Miniaturized Optical Component Development,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
502,labib-chowdhury-nsucse,Java,C,Python Programming Language,Machine Learning,Software Development,Problem Solving,C Programming Language,Leadership,Public Speaking,C,Project Management,MongoDB,Deep Learning,Python,Data Structures,Algorithms,Natural Language Processing NLP,Data Science,Image Processing,Matlab,OpenCV,Computer Vision,Critical Thinking,Research,Management,Google Cloud Platform GCP,TensorFlow,PyTorch,Keras,Amazon Web Services AWS,Django,Matplotlib,NumPy,ScikitLearn,keras,pytorch,Machine learning,Competitive Programming,Octave,Database,Wildlife Photography,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
503,shreya-raghavendra1101,C,Python Programming Language,Data Analysis,C Programming Language,Microsoft Office,Adobe Photoshop,Leadership,Public Speaking,Microsoft Excel,Deep Learning,Python,Matlab,Analytical Skills,Critical Thinking,Management,TensorFlow,Docker Products,Engineering,LaTeX,Communication,Convolutional Neural Networks CNN,Investments,Blockchain,Finance,Research and Development RD,Computational Biology,Portfolio Management,Cancer Genomics,Cancer Research,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
504,amsakhnov,Python Programming Language,SQL,Linux,Machine Learning,Data Analysis,Databases,Deep Learning,Data Mining,Natural Language Processing NLP,Statistics,Data Science,Data Analytics,Hadoop,Hive,R,Probability,Statistical Data Analysis,Analytical Skills,Research,Management,Analytics,Mathematics,Stochastic Methods,Bayesian statistics,PySpark,Big Data,Data Modeling,Data Warehousing,SAS,Communication,Recommender Systems,Mathematical Statistics,Multivariate Statistics,AB Testing,ML,Search Engine Ranking,Mix Martial Arts,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
505,ankit-sharma-08b07a120,Python Programming Language,Machine Learning,C,Deep Learning,Data Structures,Algorithms,Amazon Web Services AWS,Networking,c,machine learning,Data analyst,python,High Technical Aptitude,commnication skills,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
506,alexey-kudrinsky-1522a41b4,C,Python,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
507,shaikhmohddanish,JavaScript,Python Programming Language,MySQL,HTML,HTML,Machine Learning,English,C,Microsoft Excel,OpenCV,Engineering,Matplotlib,pandas,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
508,syed-kausain-mehdi,Python Programming Language,Machine Learning,ObjectOriented Programming OOP,Data Science,Computer Vision,ASPNET,Database Management System DBMS,Adaptive Learning,Strategic Communications,interpersonal Influence,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
509,ivy-yenho-lai,Python Programming Language,SQL,Git,Microsoft Word,Data Engineering,Machine Learning,Data Analysis,Microsoft Office,Teamwork,Leadership,Project Management,MongoDB,Microsoft Excel,Microsoft PowerPoint,Deep Learning,Algorithms,Data Mining,Natural Language Processing NLP,Statistics,Data Visualization,Data Science,Data Analytics,Predictive Modeling,R,Tableau,Time Series Analysis,Statistical Data Analysis,Statistical Modeling,Microsoft Power BI,Mathematical Modeling,Docker Products,Matplotlib,Pandas Software,NumPy,Spark,ScikitLearn,Neural Networks,Teaching,Convolutional Neural Networks CNN,Presentations,SciPy,Probability Theory,nan,nan,nan,nan,nan,nan,nan,nan,nan,
510,chaitu-shantharam-0928182a,Python,SAP ERP,Data Migration,SAP HANA,SAP BI,Solution Architecture,Business Objects,Integration,SAP ABAP,SAP,ABAP,SAP Implementation,SAP BPC,SAP Netweaver,SAP FICO,SAP SCM,SAP Portal,Logistics,SAP R,SAP BO,SAP CATS,SAP Plant Maintenance,Mercury Quality Center,SAP FICO,HR and Logistics interaction with BI,SAP BO Business Objects,SAP XEMEPM,SAP COPA,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
511,omar-h-1b689b183,Java,C,Python Programming Language,SQL,Machine Learning,Data Analysis,Microsoft Office,Teamwork,Leadership,Public Speaking,C,Project Management,Numerical Analysis,Software Project Management,Artificial Neural Networks,Matlab,Management,Mathematical Modeling,Operations Research,Business Analysis,Distributed Systems,Product Management,Neural Networks,Dynamic Programming,Pattern Recognition,GNU Octave,Career Management,Leadership Development,Interview Preparation,CUDA,GPGPU,Genetic Algorithms,Crossfunctional Team Leadership,Linear Programming,Sales Management,MPI,Wireshark,Microsoft Visual Studio C,Parallel Computing,Parallel Programming,Simulation Modeling,Fortran,High Performance Computing HPC,OpenMP,Autodesk Software,Parallel Algorithms,Computational Modeling,Image Recognition,Theoretical Computer Science,Customer Experience,nan,
512,pavani-r-v-6b669837,Java,C,Python Programming Language,Cascading Style Sheets CSS,SQL,HTML,Machine Learning,Databases,C,ObjectOriented Programming OOP,Deep Learning,Python,Data Structures,Algorithms,Compilers,Natural Language Processing NLP,Anaconda,PyTorch,Android,Core Java,Microcontrollers,Android Studio,Information Retrieval,Operating Systems,Microprocessors,Deep Learning,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
513,tanu-agrawal-89050b1a9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
514,vaidyasejal,SQL,Data Engineering,Machine Learning,Python,Data Science,Apache Spark,DevOps,Big Data,Distributed Systems,Amazon Web Services AWS,Serverless Computing,NoSQL,MLOps,Flask,Docker,Microservices,SDLC,Oracle,ETL,Data Architecture,Apache Airflow,Terraform,Continuous Integration and Continuous Delivery CICD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
515,john-chung-b9170014,Java,C,JavaScript,Nodejs,SQL,Web Development,Data Engineering,Data Analysis,Software Development,C,Software Development Life Cycle SDLC,Project Management,Expressjs,Python,Scrum,Apache Spark,Big Data,Agile Methodologies,Amazon Web Services AWS,Django,Web Applications,NoSQL,Flask,Databricks,Google Cloud Platform,Product Development,Financial Advisory,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
516,arnaldo-neto-778980169,JavaScript,Nodejs,HTML,Microsoft Office,CSS,Python,AutoCAD,Data science,Aspen Plus,Capacidade analtica,Oratria,ESL Ingls como segunda lngua,Anlise qumica,Engenharia Qumica,Otimizao de processos,Programao,Resoluo de problemas,Trabalho em equipe,Engenharia,Computational fluid dynamics,Trabalho em equipa,Ingls,Habilidades de apresentao,Simulao de processos,Design de processos,Qumica,Computer aided engineering,Software de simulao de processos,Penetration testing,Cyber security,Neural networks,Liderana,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
517,athar-sayed-93881589,SQL,Machine Learning,Data Analysis,Deep Learning,Python,Data Structures,Algorithms,Natural Language Processing NLP,Data Science,Computer Vision,TensorFlow,PyTorch,Keras,Matplotlib,NumPy,ScikitLearn,Writing,Seaborn,SciPy,pandas,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
518,vishal-c-v-3090311a2,Python Programming Language,Machine Learning,Data Analysis,Software Development,Statistics,Data Analytics,OpenCV,Research,Exploratory Data Analysis,Matplotlib,Pandas Software,Seaborn,Music,Data Wrangling,Web Content Writing,Application Development,Dlib,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
519,shahrzadfaghihi,Java,JavaScript,Python Programming Language,MySQL,SQL,python,Git,Software Development,Programming,Python,Algorithms,Apache Spark,DevOps,Amazon Web Services AWS,Relational Databases,Data Warehousing,Software Engineering,Kubernetes,Docker,Ruby on Rails,Ruby,Ansible,RSpec,Automated Software Testing,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
520,antheajung,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
521,utkarsh-raj-906917171,Java,Python Programming Language,PHP,Bootstrap,SQL,Web Development,Machine Learning,Microsoft Azure,C Programming Language,C,Data Structures,FullStack Development,GitHub,Open Source Software,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
522,samuel-garvis-60a891170,Python Programming Language,AngularJS,Nodejs,SQL,Machine Learning,C Programming Language,Public Speaking,Microsoft Excel,Matplotlib,Pandas Software,IntelliJ IDEA,Java,GitHub,REST API,Postman API,Assembly Language,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
523,damienbeneschi,Git,Python,Photoshop,Renewable Energy,Data science,Gestion de projet,GIS,nergie renouvelable,nergie,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
524,kanmani-meganathan-761142155,Python Programming Language,Machine Learning,Leadership,Computer Vision,Radio Jockey,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
525,blehyaric,C,Machine Learning,Software Development,C,Python,Team Leadership,Google Cloud Platform GCP,Cloud Computing,Amazon Web Services AWS,Software Engineering,FullStack Development,Docker,Database Design,OpenGL,Ruby on Rails,Team Building,Big data,Gestion de projet,Swift,iOS development,Continuous Integration,Process Optimization,Teamoriented,Chinese,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
526,data-box-science,SQL,Git,Linux,Python,Tableau,Visual Basic,MLOps,Flask,Docker,Microservices,SQLAlchemy,Hypothesis Testing,Apache Airflow,SAP,Gestin de proyectos,Ingls,Liderazgo de equipos,Natural language processing,Anlisis de datos,FastAPI,Ciencia de datos,Process automation,Process Design,Robotic Process Automation,Blueprism,UIPath,Gitflow,Bases de datos,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
527,akshay-gaikwad-891204107,Java,C,SQL,Linux,HTML,Machine Learning,C,Deep Learning,Python,Algorithms,Natural Language Processing NLP,Statistics,TensorFlow,Distributed Systems,Android Development,ScikitLearn,Vim,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
528,saurabh-sinha-1574a64a,SQL,Machine Learning,Data Analysis,Databases,Microsoft SQL Server,Analytics,Agile Methodologies,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
529,rohan-srivastava-itc117,Python Programming Language,Machine Learning,Problem Solving,English,C Programming Language,Leadership,C,Programming Languages,Data Science,Data Analytics,Artificial Intelligence AI,Engineering,Communication,MATLAB,Presentations,Pattern Recognition,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
530,benhorsburgh,Java,JavaScript,MySQL,SQL,Linux,HTML,Machine Learning,Data Analysis,Scala,Programming,Project Management,Computer Science,Python,Algorithms,Scrum,Data Mining,Statistics,Data Science,Hadoop,Hive,Research,Management,Apache Spark,Strategy,Digital Signal Processors,LaTeX,Artificial Intelligence,HTML,jQuery,NumPy,Spark,PhoneGap,Information Retrieval,Pandas,Recommender Systems,Testing,Mentoring,Ecommerce,Impala,jQuery Mobile,CSS,Music Theory,PHP,Music Information Retrieval,nan,nan,nan,nan,nan,nan,nan,
531,gihan-danansuriya,Java,MySQL,SQL,HTML,Microsoft Word,Microsoft Office,Leadership,Microsoft Excel,Python,Team Leadership,PowerPoint,Hive,R,Artificial Neural Networks,Time Series Analysis,Management,Windows,ML,CEP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
532,neildias,Java,JavaScript,Python Programming Language,SQL,Machine Learning,Data Analysis,Software Development,C Programming Language,Programming,Leadership,ObjectOriented Programming OOP,Data Structures,Algorithms,Data Science,Predictive Modeling,Team Management,Big Data,AWS SageMaker,Frontend Development,R Programming,Julia Programming Language,Human Resources,Ruby,Regular Expressions,Parallel Computing,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
533,ahmad-n-sultan,JavaScript,Python Programming Language,HTML,Cascading Style Sheets CSS,SQL,Data Analysis,Data Visualization,Django,Matplotlib,Seaborn,Numpy,Pandas,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
